FIPS code,State Abbreviation,State Name,County,Weekly Cases,Weekly Deaths,Tests performed 7-day rolling average,7-day Percent Positivity,New Admissions Confirmed COVID-19 per 100000 Population Last 7 Days,Percentage of staffed adult inpatient beds used by confirmed COVID-19 patients over a trailing 7 day period,Percentage of staffed adult ICU beds used by confirmed COVID-19 patients over a trailing 7 day period,Date,Report date window start,Report date window end,Health Service Area Number
6037,CA,California,Los Angeles County,0,0,25028.71,2.9,7.3,4.7,12.3,2020/9/13,2020/9/7,2020/9/13,824
6037,CA,California,Los Angeles County,0,0,25982.29,2.83,6.8,4.6,11.9,2020/9/14,2020/9/8,2020/9/14,824
6037,CA,California,Los Angeles County,0,0,28087.14,2.85,6.3,4.5,11.4,2020/9/15,2020/9/9,2020/9/15,824
6037,CA,California,Los Angeles County,5973,235,28235,2.82,6.1,4.3,11.1,2020/9/16,2020/9/10,2020/9/16,824
6037,CA,California,Los Angeles County,0,0,28121.71,2.81,5.6,4.2,10.7,2020/9/17,2020/9/11,2020/9/17,824
6037,CA,California,Los Angeles County,0,0,28725.86,2.83,5.2,4.2,10.5,2020/9/18,2020/9/12,2020/9/18,824
6037,CA,California,Los Angeles County,0,0,28624,2.89,5.2,4.2,10.2,2020/9/19,2020/9/13,2020/9/19,824
6037,CA,California,Los Angeles County,0,0,28683.57,2.89,5,4.2,10,2020/9/20,2020/9/14,2020/9/20,824
6037,CA,California,Los Angeles County,0,0,29300.71,2.91,5,4.2,9.9,2020/9/21,2020/9/15,2020/9/21,824
6037,CA,California,Los Angeles County,0,0,29565.71,2.91,4.9,4.2,9.8,2020/9/22,2020/9/16,2020/9/22,824
6037,CA,California,Los Angeles County,7226,125,29951.57,2.85,4.7,4.2,9.8,2020/9/23,2020/9/17,2020/9/23,824
6037,CA,California,Los Angeles County,0,0,29551,2.9,4.6,4.2,9.7,2020/9/24,2020/9/18,2020/9/24,824
6037,CA,California,Los Angeles County,0,0,28761.29,2.91,4.6,4.1,9.5,2020/9/25,2020/9/19,2020/9/25,824
6037,CA,California,Los Angeles County,0,0,28265,2.87,4.6,4.1,9.4,2020/9/26,2020/9/20,2020/9/26,824
6037,CA,California,Los Angeles County,0,0,25325.14,2.83,4.7,4,9.4,2020/9/27,2020/9/21,2020/9/27,824
6037,CA,California,Los Angeles County,0,0,22508.71,2.82,4.7,4,9.3,2020/9/28,2020/9/22,2020/9/28,824
6037,CA,California,Los Angeles County,0,0,19267.43,2.66,5.1,4,9.2,2020/9/29,2020/9/23,2020/9/29,824
6037,CA,California,Los Angeles County,7285,151,18305.57,2.94,5.2,4,9.1,2020/9/30,2020/9/24,2020/9/30,824
6037,CA,California,Los Angeles County,0,0,18102.29,3.18,5.3,4,9.1,2020/10/1,2020/9/25,2020/10/1,824
6037,CA,California,Los Angeles County,0,0,17683.86,3.35,5.3,4,9,2020/10/2,2020/9/26,2020/10/2,824
6037,CA,California,Los Angeles County,0,0,17908,3.69,5.1,4,8.9,2020/10/3,2020/9/27,2020/10/3,824
6037,CA,California,Los Angeles County,0,0,17740.14,3.69,5.1,3.9,8.9,2020/10/4,2020/9/28,2020/10/4,824
6037,CA,California,Los Angeles County,0,0,19447.29,3.58,5.1,3.9,8.9,2020/10/5,2020/9/29,2020/10/5,824
6037,CA,California,Los Angeles County,0,0,22881.29,3.68,4.9,3.9,8.8,2020/10/6,2020/9/30,2020/10/6,824
6037,CA,California,Los Angeles County,5110,112,24761.43,3.63,4.8,3.8,8.7,2020/10/7,2020/10/1,2020/10/7,824
6037,CA,California,Los Angeles County,0,0,26416.71,3.53,5.1,3.8,8.6,2020/10/8,2020/10/2,2020/10/8,824
6037,CA,California,Los Angeles County,0,0,28865.14,3.46,5.3,3.8,8.5,2020/10/9,2020/10/3,2020/10/9,824
6037,CA,California,Los Angeles County,0,0,29371.14,3.4,5.6,3.8,8.6,2020/10/10,2020/10/4,2020/10/10,824
6037,CA,California,Los Angeles County,0,0,33115.29,3.65,5.8,3.8,8.5,2020/10/11,2020/10/5,2020/10/11,824
6037,CA,California,Los Angeles County,0,0,32264.57,3.8,6,3.9,8.5,2020/10/12,2020/10/6,2020/10/12,824
6037,CA,California,Los Angeles County,0,0,27229.43,3.86,6.1,3.9,8.5,2020/10/13,2020/10/7,2020/10/13,824
6037,CA,California,Los Angeles County,7853,110,22598.43,3.86,6.7,3.9,8.6,2020/10/14,2020/10/8,2020/10/14,824
6037,CA,California,Los Angeles County,0,0,20701.43,3.92,6.6,3.9,8.5,2020/10/15,2020/10/9,2020/10/15,824
6037,CA,California,Los Angeles County,0,0,19188.43,4.1,6.5,4,8.6,2020/10/16,2020/10/10,2020/10/16,824
6037,CA,California,Los Angeles County,0,0,17951.57,4.22,6.4,4,8.6,2020/10/17,2020/10/11,2020/10/17,824
6037,CA,California,Los Angeles County,0,0,14250.29,3.9,6.4,4,8.8,2020/10/18,2020/10/12,2020/10/18,824
6037,CA,California,Los Angeles County,0,0,13413.43,3.69,6.5,4.1,8.9,2020/10/19,2020/10/13,2020/10/19,824
6037,CA,California,Los Angeles County,0,0,15231.14,3.46,6.6,4,9,2020/10/20,2020/10/14,2020/10/20,824
6037,CA,California,Los Angeles County,6264,124,18952,3.69,6.2,4,9.2,2020/10/21,2020/10/15,2020/10/21,824
6037,CA,California,Los Angeles County,0,0,20871.86,3.72,6.5,4,9.6,2020/10/22,2020/10/16,2020/10/22,824
6037,CA,California,Los Angeles County,0,0,22219.86,3.87,6.4,3.9,9.8,2020/10/23,2020/10/17,2020/10/23,824
6037,CA,California,Los Angeles County,0,0,23000.43,3.86,6.5,3.9,9.9,2020/10/24,2020/10/18,2020/10/24,824
6037,CA,California,Los Angeles County,0,0,24194.57,4.05,6.4,3.8,9.8,2020/10/25,2020/10/19,2020/10/25,824
6037,CA,California,Los Angeles County,0,0,24188.71,4.05,6.3,3.8,9.8,2020/10/26,2020/10/20,2020/10/26,824
6037,CA,California,Los Angeles County,0,0,24945.29,3.97,6.1,3.8,9.8,2020/10/27,2020/10/21,2020/10/27,824
6037,CA,California,Los Angeles County,11994,117,25977.29,3.76,6.1,3.7,9.8,2020/10/28,2020/10/22,2020/10/28,824
6037,CA,California,Los Angeles County,0,0,26604.14,3.62,6.1,3.7,9.7,2020/10/29,2020/10/23,2020/10/29,824
6037,CA,California,Los Angeles County,0,0,28181,3.42,6.3,3.8,9.6,2020/10/30,2020/10/24,2020/10/30,824
6037,CA,California,Los Angeles County,0,0,30654.86,3.5,6.2,3.9,9.6,2020/10/31,2020/10/25,2020/10/31,824
6037,CA,California,Los Angeles County,0,0,33878.57,3.68,6.4,4,9.7,2020/11/1,2020/10/26,2020/11/1,824
6037,CA,California,Los Angeles County,0,0,35229.14,3.94,6.8,4.1,9.9,2020/11/2,2020/10/27,2020/11/2,824
6037,CA,California,Los Angeles County,0,0,35212.71,3.98,6.9,4.2,9.9,2020/11/3,2020/10/28,2020/11/3,824
6037,CA,California,Los Angeles County,9743,96,35429.29,4.2,7,4.4,10,2020/11/4,2020/10/29,2020/11/4,824
6037,CA,California,Los Angeles County,0,0,36382.29,4.52,7.1,4.4,10.2,2020/11/5,2020/10/30,2020/11/5,824
6037,CA,California,Los Angeles County,0,0,36648.29,4.7,7.1,4.5,10.4,2020/11/6,2020/10/31,2020/11/6,824
6037,CA,California,Los Angeles County,0,0,37082.43,4.99,7.4,4.5,10.6,2020/11/7,2020/11/1,2020/11/7,824
6037,CA,California,Los Angeles County,0,0,37097,5.13,7.5,4.5,10.7,2020/11/8,2020/11/2,2020/11/8,824
6037,CA,California,Los Angeles County,0,0,38163,5.14,7.6,4.6,10.8,2020/11/9,2020/11/3,2020/11/9,824
6037,CA,California,Los Angeles County,0,0,38469.71,5.19,7.9,4.6,11,2020/11/10,2020/11/4,2020/11/10,824
6037,CA,California,Los Angeles County,14227,101,38600.71,5.3,8,4.7,11.2,2020/11/11,2020/11/5,2020/11/11,824
6037,CA,California,Los Angeles County,0,0,38222.57,5.29,8.3,4.9,11.3,2020/11/12,2020/11/6,2020/11/12,824
6037,CA,California,Los Angeles County,0,0,41400,5.69,8.5,5,11.5,2020/11/13,2020/11/7,2020/11/13,824
6037,CA,California,Los Angeles County,0,0,42000.57,5.73,9,5.2,11.8,2020/11/14,2020/11/8,2020/11/14,824
6037,CA,California,Los Angeles County,0,0,44090,5.95,9.4,5.4,12.2,2020/11/15,2020/11/9,2020/11/15,824
6037,CA,California,Los Angeles County,0,0,47851.14,5.79,10,5.6,12.6,2020/11/16,2020/11/10,2020/11/16,824
6037,CA,California,Los Angeles County,0,0,53823.29,6.06,10.3,5.8,13.1,2020/11/17,2020/11/11,2020/11/17,824
6037,CA,California,Los Angeles County,19233,97,58920.43,6.29,11.1,6.1,13.6,2020/11/18,2020/11/12,2020/11/18,824
6037,CA,California,Los Angeles County,0,0,62365.43,6.57,11.5,6.4,14.2,2020/11/19,2020/11/13,2020/11/19,824
6037,CA,California,Los Angeles County,0,0,62063.43,6.62,12.4,6.7,14.7,2020/11/20,2020/11/14,2020/11/20,824
6037,CA,California,Los Angeles County,0,0,63564,6.84,12.9,7,15.4,2020/11/21,2020/11/15,2020/11/21,824
6037,CA,California,Los Angeles County,0,0,64344.14,6.72,13.7,7.3,15.9,2020/11/22,2020/11/16,2020/11/22,824
6037,CA,California,Los Angeles County,0,0,64064.71,6.72,14.3,7.7,16.5,2020/11/23,2020/11/17,2020/11/23,824
6037,CA,California,Los Angeles County,0,0,67450.71,6.7,15.5,8.1,17.2,2020/11/24,2020/11/18,2020/11/24,824
6037,CA,California,Los Angeles County,30407,199,68229.29,6.78,16.2,8.6,17.9,2020/11/25,2020/11/19,2020/11/25,824
6037,CA,California,Los Angeles County,0,0,66838.14,7.08,17.2,9,18.6,2020/11/26,2020/11/20,2020/11/26,824
6037,CA,California,Los Angeles County,0,0,62027.86,7.52,17.6,9.5,19.5,2020/11/27,2020/11/21,2020/11/27,824
6037,CA,California,Los Angeles County,0,0,58325.14,7.81,18.6,10.1,20.4,2020/11/28,2020/11/22,2020/11/28,824
6037,CA,California,Los Angeles County,0,0,57793.43,8.5,19.3,10.7,21.4,2020/11/29,2020/11/23,2020/11/29,824
6037,CA,California,Los Angeles County,0,0,60810.29,9.03,20.2,11.3,22.4,2020/11/30,2020/11/24,2020/11/30,824
6037,CA,California,Los Angeles County,0,0,61017.14,9.74,20.5,11.8,23.3,2020/12/1,2020/11/25,2020/12/1,824
6037,CA,California,Los Angeles County,34782,203,60094.29,10.37,21.6,12.4,24.3,2020/12/2,2020/11/26,2020/12/2,824
6037,CA,California,Los Angeles County,0,0,63873.29,10.83,22.5,13,25.2,2020/12/3,2020/11/27,2020/12/3,824
6037,CA,California,Los Angeles County,0,0,71327.86,11.04,23.9,13.6,26.1,2020/12/4,2020/11/28,2020/12/4,824
6037,CA,California,Los Angeles County,0,0,76322,11.29,25.2,14.2,27.2,2020/12/5,2020/11/29,2020/12/5,824
6037,CA,California,Los Angeles County,0,0,78177,11.51,26.2,14.8,28.3,2020/12/6,2020/11/30,2020/12/6,824
6037,CA,California,Los Angeles County,0,0,79313,11.71,27.4,15.4,29.4,2020/12/7,2020/12/1,2020/12/7,824
6037,CA,California,Los Angeles County,0,0,76385.71,11.83,28.7,16,30.4,2020/12/8,2020/12/2,2020/12/8,824
6037,CA,California,Los Angeles County,59018,300,78943.57,12.53,30,16.7,31.5,2020/12/9,2020/12/3,2020/12/9,824
6037,CA,California,Los Angeles County,0,0,82504.14,13.17,32,17.6,32.8,2020/12/10,2020/12/4,2020/12/10,824
6037,CA,California,Los Angeles County,0,0,83638.43,13.63,34.2,18.4,33.7,2020/12/11,2020/12/5,2020/12/11,824
6037,CA,California,Los Angeles County,0,0,83487.14,14.07,35.6,19.3,34.6,2020/12/12,2020/12/6,2020/12/12,824
6037,CA,California,Los Angeles County,0,0,80914.57,14.26,37,20.2,35.5,2020/12/13,2020/12/7,2020/12/13,824
6037,CA,California,Los Angeles County,0,0,80231.29,14.61,38.9,21.2,36.7,2020/12/14,2020/12/8,2020/12/14,824
6037,CA,California,Los Angeles County,0,0,85119.43,15.24,40.9,22.4,37.8,2020/12/15,2020/12/9,2020/12/15,824
6037,CA,California,Los Angeles County,80364,425,83432.29,15.51,43.2,23.4,39,2020/12/16,2020/12/10,2020/12/16,824
6037,CA,California,Los Angeles County,0,0,81500.43,15.95,45.5,24.5,40.2,2020/12/17,2020/12/11,2020/12/17,824
6037,CA,California,Los Angeles County,0,0,82364.29,16.31,47.1,25.6,41.8,2020/12/18,2020/12/12,2020/12/18,824
6037,CA,California,Los Angeles County,0,0,82782.14,16.42,49.3,26.6,43.3,2020/12/19,2020/12/13,2020/12/19,824
6037,CA,California,Los Angeles County,0,0,84117.14,16.56,50.8,27.6,44.5,2020/12/20,2020/12/14,2020/12/20,824
6037,CA,California,Los Angeles County,0,0,84656.43,16.66,52,28.6,46.2,2020/12/21,2020/12/15,2020/12/21,824
6037,CA,California,Los Angeles County,0,0,80870.71,16.66,54.1,29.8,47.4,2020/12/22,2020/12/16,2020/12/22,824
6037,CA,California,Los Angeles County,104016,584,85214.57,16.72,55.1,30.9,48.6,2020/12/23,2020/12/17,2020/12/23,824
6037,CA,California,Los Angeles County,0,0,83180.57,16.85,55,31.9,49.6,2020/12/24,2020/12/18,2020/12/24,824
6037,CA,California,Los Angeles County,0,0,79683.57,17.36,54.2,32.9,50.4,2020/12/25,2020/12/19,2020/12/25,824
6037,CA,California,Los Angeles County,0,0,80466.43,17.76,53.1,33.8,51.3,2020/12/26,2020/12/20,2020/12/26,824
6037,CA,California,Los Angeles County,0,0,81524.86,18.38,54.2,34.8,52.3,2020/12/27,2020/12/21,2020/12/27,824
6037,CA,California,Los Angeles County,0,0,81772.29,18.77,54.8,35.6,53,2020/12/28,2020/12/22,2020/12/28,824
6037,CA,California,Los Angeles County,0,0,83475.43,19.53,53.7,36.3,53.9,2020/12/29,2020/12/23,2020/12/29,824
6037,CA,California,Los Angeles County,100377,773,81415.57,20.27,54,36.8,54.6,2020/12/30,2020/12/24,2020/12/30,824
6037,CA,California,Los Angeles County,0,0,83174,20.99,54.2,37.3,55.4,2020/12/31,2020/12/25,2020/12/31,824
6037,CA,California,Los Angeles County,0,0,82181.14,21.17,55.2,37.7,56,2021/1/1,2020/12/26,2021/1/1,824
6037,CA,California,Los Angeles County,0,0,76918.86,21.5,56.3,38.1,56.4,2021/1/2,2020/12/27,2021/1/2,824
6037,CA,California,Los Angeles County,0,0,77122.29,21.13,55.7,38.5,56.8,2021/1/3,2020/12/28,2021/1/3,824
6037,CA,California,Los Angeles County,0,0,76719.86,21.16,56,38.8,57.1,2021/1/4,2020/12/29,2021/1/4,824
6037,CA,California,Los Angeles County,0,0,78223.86,20.71,56.8,39.1,57.3,2021/1/5,2020/12/30,2021/1/5,824
6037,CA,California,Los Angeles County,97271,1242,79232.57,20.41,57,39.4,57.2,2021/1/6,2020/12/31,2021/1/6,824
6037,CA,California,Los Angeles County,0,0,78798.43,19.55,57.5,39.7,57.5,2021/1/7,2021/1/1,2021/1/7,824
6037,CA,California,Los Angeles County,0,0,76970.14,19.16,57.9,40.1,57.6,2021/1/8,2021/1/2,2021/1/8,824
6037,CA,California,Los Angeles County,0,0,78563.14,18.32,57.6,40.3,57.8,2021/1/9,2021/1/3,2021/1/9,824
6037,CA,California,Los Angeles County,0,0,75532.71,17.79,55.8,40.4,57.5,2021/1/10,2021/1/4,2021/1/10,824
6037,CA,California,Los Angeles County,0,0,75114.57,17.26,54.6,40.5,57.4,2021/1/11,2021/1/5,2021/1/11,824
6037,CA,California,Los Angeles County,0,0,72097.86,16.22,53.6,40.6,57.1,2021/1/12,2021/1/6,2021/1/12,824
6037,CA,California,Los Angeles County,106423,1582,73315.43,15.24,52.7,40.4,57.2,2021/1/13,2021/1/7,2021/1/13,824
6037,CA,California,Los Angeles County,0,0,75223.43,14.81,51.8,40.2,57,2021/1/14,2021/1/8,2021/1/14,824
6037,CA,California,Los Angeles County,0,0,81682.86,14.37,50.9,39.8,57,2021/1/15,2021/1/9,2021/1/15,824
6037,CA,California,Los Angeles County,0,0,81363.14,14.28,50.7,39.3,57,2021/1/16,2021/1/10,2021/1/16,824
6037,CA,California,Los Angeles County,0,0,81911.57,14.26,51.4,38.9,57.7,2021/1/17,2021/1/11,2021/1/17,824
6037,CA,California,Los Angeles County,0,0,79170.71,14.03,50.4,38.4,57.9,2021/1/18,2021/1/12,2021/1/18,824
6037,CA,California,Los Angeles County,0,0,77590.71,13.88,49.9,38,58.1,2021/1/19,2021/1/13,2021/1/19,824
6037,CA,California,Los Angeles County,86524,1404,74182.29,13.42,49.2,37.6,58.5,2021/1/20,2021/1/14,2021/1/20,824
6037,CA,California,Los Angeles County,0,0,70932.71,12.57,47.2,37.1,58.5,2021/1/21,2021/1/15,2021/1/21,824
6037,CA,California,Los Angeles County,0,0,65125.14,11.96,46,36.6,58.1,2021/1/22,2021/1/16,2021/1/22,824
6037,CA,California,Los Angeles County,0,0,67965.57,11.77,44.6,36,57.7,2021/1/23,2021/1/17,2021/1/23,824
6037,CA,California,Los Angeles County,0,0,67829,11.6,43.4,35.3,57,2021/1/24,2021/1/18,2021/1/24,824
6037,CA,California,Los Angeles County,0,0,66796.43,11.51,42.2,34.7,56.4,2021/1/25,2021/1/19,2021/1/25,824
6037,CA,California,Los Angeles County,0,0,69014.14,11.38,40.9,33.8,55.7,2021/1/26,2021/1/20,2021/1/26,824
6037,CA,California,Los Angeles County,51888,1444,68112,10.94,39.2,32.9,54.7,2021/1/27,2021/1/21,2021/1/27,824
6037,CA,California,Los Angeles County,0,0,67164.43,10.51,38.8,32.1,54.2,2021/1/28,2021/1/22,2021/1/28,824
6037,CA,California,Los Angeles County,0,0,68602.14,10.12,37.4,31.2,53.4,2021/1/29,2021/1/23,2021/1/29,824
6037,CA,California,Los Angeles County,0,0,68736.43,9.85,35.6,30.4,53.2,2021/1/30,2021/1/24,2021/1/30,824
6037,CA,California,Los Angeles County,0,0,69224.86,9.85,34.7,29.6,52.4,2021/1/31,2021/1/25,2021/1/31,824
6037,CA,California,Los Angeles County,0,0,70305.86,9.58,34.1,28.9,51.6,2021/2/1,2021/1/26,2021/2/1,824
6037,CA,California,Los Angeles County,0,0,70068.43,9.36,32.7,28.2,51.1,2021/2/2,2021/1/27,2021/2/2,824
6037,CA,California,Los Angeles County,38357,1455,68716.57,8.95,31.6,27.6,50.6,2021/2/3,2021/1/28,2021/2/3,824
6037,CA,California,Los Angeles County,0,0,67773.71,8.66,29.7,26.8,49.8,2021/2/4,2021/1/29,2021/2/4,824
6037,CA,California,Los Angeles County,0,0,67271.57,8.25,28.5,26.3,48.8,2021/2/5,2021/1/30,2021/2/5,824
6037,CA,California,Los Angeles County,0,0,65391.29,7.8,27.6,25.5,48,2021/2/6,2021/1/31,2021/2/6,824
6037,CA,California,Los Angeles County,0,0,64013,7.41,26.2,24.7,47.4,2021/2/7,2021/2/1,2021/2/7,824
6037,CA,California,Los Angeles County,0,0,64119.14,7.27,24.5,23.8,46.7,2021/2/8,2021/2/2,2021/2/8,824
6037,CA,California,Los Angeles County,0,0,62324.14,6.88,23.5,23,45.7,2021/2/9,2021/2/3,2021/2/9,824
6037,CA,California,Los Angeles County,26075,1285,60615.43,6.56,22.2,22.1,44.5,2021/2/10,2021/2/4,2021/2/10,824
6037,CA,California,Los Angeles County,0,0,58350.43,6.26,21.5,21.2,43.5,2021/2/11,2021/2/5,2021/2/11,824
6037,CA,California,Los Angeles County,0,0,55025.86,6.09,20.8,20.4,42.3,2021/2/12,2021/2/6,2021/2/12,824
6037,CA,California,Los Angeles County,0,0,50363.57,6.07,19.4,19.6,41.2,2021/2/13,2021/2/7,2021/2/13,824
6037,CA,California,Los Angeles County,0,0,45963.43,5.62,18.6,18.8,40.5,2021/2/14,2021/2/8,2021/2/14,824
6037,CA,California,Los Angeles County,0,0,40347.71,5.44,17.8,17.9,37.8,2021/2/15,2021/2/9,2021/2/15,824
6037,CA,California,Los Angeles County,0,0,35134.43,4.95,16.9,17.2,36.9,2021/2/16,2021/2/10,2021/2/16,824
6037,CA,California,Los Angeles County,16071,846,34124.43,4.65,16.2,16.5,36,2021/2/17,2021/2/11,2021/2/17,824
6037,CA,California,Los Angeles County,0,0,33094,4.33,15.4,15.8,34.8,2021/2/18,2021/2/12,2021/2/18,824
6037,CA,California,Los Angeles County,0,0,32482.29,3.75,14.6,15.1,33.4,2021/2/19,2021/2/13,2021/2/19,824
6037,CA,California,Los Angeles County,0,0,34073.71,3.5,14.2,14.5,32.2,2021/2/20,2021/2/14,2021/2/20,824
6037,CA,California,Los Angeles County,0,0,36729.86,3.6,13.8,13.9,31,2021/2/21,2021/2/15,2021/2/21,824
6037,CA,California,Los Angeles County,0,0,40915.43,3.38,13.5,13.3,29.5,2021/2/22,2021/2/16,2021/2/22,824
6037,CA,California,Los Angeles County,0,0,44861.29,3.33,13.1,12.6,28.1,2021/2/23,2021/2/17,2021/2/23,824
6037,CA,California,Los Angeles County,11081,843,45048.29,3.05,12.3,12,26.8,2021/2/24,2021/2/18,2021/2/24,824
6037,CA,California,Los Angeles County,0,0,43921.57,2.87,11.7,11.4,25.6,2021/2/25,2021/2/19,2021/2/25,824
6037,CA,California,Los Angeles County,0,0,41023.14,2.91,11.1,10.9,24.6,2021/2/26,2021/2/20,2021/2/26,824
6037,CA,California,Los Angeles County,0,0,37238.86,2.75,10.8,10.4,23.6,2021/2/27,2021/2/21,2021/2/27,824
6037,CA,California,Los Angeles County,0,0,36442.57,2.65,10.3,9.9,22.6,2021/2/28,2021/2/22,2021/2/28,824
6037,CA,California,Los Angeles County,0,0,36040.43,2.56,10,9.5,21.8,2021/3/1,2021/2/23,2021/3/1,824
6037,CA,California,Los Angeles County,0,0,35299.71,2.42,9.7,9,21.1,2021/3/2,2021/2/24,2021/3/2,824
6037,CA,California,Los Angeles County,8210,1508,34450.57,2.35,9.6,8.6,20.3,2021/3/3,2021/2/25,2021/3/3,824
6037,CA,California,Los Angeles County,0,0,35481,2.21,9.5,8.2,19.4,2021/3/4,2021/2/26,2021/3/4,824
6037,CA,California,Los Angeles County,0,0,39012.86,2.08,9.3,7.8,18.5,2021/3/5,2021/2/27,2021/3/5,824
6037,CA,California,Los Angeles County,0,0,42695.29,2.13,9,7.5,17.8,2021/3/6,2021/2/28,2021/3/6,824
6037,CA,California,Los Angeles County,0,0,43055.57,2.11,8.7,7.2,17,2021/3/7,2021/3/1,2021/3/7,824
6037,CA,California,Los Angeles County,0,0,43847,2.08,8.5,6.9,16.3,2021/3/8,2021/3/2,2021/3/8,824
6037,CA,California,Los Angeles County,0,0,44709.57,2.11,8.3,6.6,15.5,2021/3/9,2021/3/3,2021/3/9,824
6037,CA,California,Los Angeles County,11408,685,44972.71,2.02,8,6.4,14.7,2021/3/10,2021/3/4,2021/3/10,824
6037,CA,California,Los Angeles County,0,0,44661.29,1.99,7.7,6.1,14.3,2021/3/11,2021/3/5,2021/3/11,824
6037,CA,California,Los Angeles County,0,0,44027.29,1.95,7.8,5.9,13.8,2021/3/12,2021/3/6,2021/3/12,824
6037,CA,California,Los Angeles County,0,0,43554.43,1.88,7.6,5.8,13.2,2021/3/13,2021/3/7,2021/3/13,824
6037,CA,California,Los Angeles County,0,0,41211.57,1.76,7.7,5.6,12.7,2021/3/14,2021/3/8,2021/3/14,824
6037,CA,California,Los Angeles County,0,0,39590,1.72,7.7,5.4,12.1,2021/3/15,2021/3/9,2021/3/15,824
6037,CA,California,Los Angeles County,0,0,39317.14,1.56,7.6,5.2,11.6,2021/3/16,2021/3/10,2021/3/16,824
6037,CA,California,Los Angeles County,4933,447,38939.71,1.56,7.7,5.1,11.3,2021/3/17,2021/3/11,2021/3/17,824
6037,CA,California,Los Angeles County,0,0,38376.14,1.55,7.7,5,10.9,2021/3/18,2021/3/12,2021/3/18,824
6037,CA,California,Los Angeles County,0,0,39728.43,1.46,7.4,4.8,10.5,2021/3/19,2021/3/13,2021/3/19,824
6037,CA,California,Los Angeles County,0,0,39810,1.46,7.3,4.7,10.1,2021/3/20,2021/3/14,2021/3/20,824
6037,CA,California,Los Angeles County,0,0,41896,1.52,6.9,4.6,9.7,2021/3/21,2021/3/15,2021/3/21,824
6037,CA,California,Los Angeles County,0,0,43051.86,1.51,6.7,4.5,9.4,2021/3/22,2021/3/16,2021/3/22,824
6037,CA,California,Los Angeles County,0,0,42861.57,1.5,6.5,4.4,9.1,2021/3/23,2021/3/17,2021/3/23,824
6037,CA,California,Los Angeles County,4118,377,43361,1.44,6.4,4.2,8.8,2021/3/24,2021/3/18,2021/3/24,824
6037,CA,California,Los Angeles County,0,0,43218.43,1.4,6.2,4.1,8.5,2021/3/25,2021/3/19,2021/3/25,824
6037,CA,California,Los Angeles County,0,0,40445.14,1.43,6.1,4,8.2,2021/3/26,2021/3/20,2021/3/26,824
6037,CA,California,Los Angeles County,0,0,39648.57,1.4,6,3.9,8.1,2021/3/27,2021/3/21,2021/3/27,824
6037,CA,California,Los Angeles County,0,0,39970,1.38,6.1,3.9,8.1,2021/3/28,2021/3/22,2021/3/28,824
6037,CA,California,Los Angeles County,0,0,40572,1.4,6.1,3.8,8,2021/3/29,2021/3/23,2021/3/29,824
6037,CA,California,Los Angeles County,0,0,40689,1.43,6,3.8,7.8,2021/3/30,2021/3/24,2021/3/30,824
6037,CA,California,Los Angeles County,3723,232,40036.14,1.48,5.7,3.7,7.7,2021/3/31,2021/3/25,2021/3/31,824
6037,CA,California,Los Angeles County,0,0,41046.43,1.5,5.7,3.7,7.5,2021/4/1,2021/3/26,2021/4/1,824
6037,CA,California,Los Angeles County,0,0,41451.86,1.52,5.6,3.6,7.4,2021/4/2,2021/3/27,2021/4/2,824
6037,CA,California,Los Angeles County,0,0,41508,1.53,5.5,3.5,7.2,2021/4/3,2021/3/28,2021/4/3,824
6037,CA,California,Los Angeles County,0,0,40553.29,1.51,5.3,3.5,6.9,2021/4/4,2021/3/29,2021/4/4,824
6037,CA,California,Los Angeles County,0,0,41575.29,1.44,5,3.4,6.8,2021/4/5,2021/3/30,2021/4/5,824
6037,CA,California,Los Angeles County,0,0,42691.86,1.37,4.9,3.3,6.7,2021/4/6,2021/3/31,2021/4/6,824
6037,CA,California,Los Angeles County,3681,187,44437.71,1.3,4.8,3.3,6.5,2021/4/7,2021/4/1,2021/4/7,824
6037,CA,California,Los Angeles County,0,0,45745.57,1.28,4.8,3.2,6.3,2021/4/8,2021/4/2,2021/4/8,824
